0.0,-65.0
0.025,-64.99925452909274
0.05,-64.99852075227696
0.075,-64.9977978475833
0.09999999999999999,-64.99708508702204
0.12499999999999999,-64.99638182611027
0.15,-64.99568749456127
0.17500000000000002,-64.99500158800655
0.20000000000000004,-64.99432366063525
0.22500000000000006,-64.99365331864878
0.25000000000000006,-64.99299021443998
0.2750000000000001,-64.99233404141641
0.3000000000000001,-64.9916845293962
0.3250000000000001,-64.99104144051296
0.35000000000000014,-64.99040456557343
0.37500000000000017,-64.98977372081768
0.4000000000000002,-64.9891487450373
0.4250000000000002,-64.98852949701207
0.45000000000000023,-64.98791585322985
0.47500000000000026,-64.98730770585841
0.5000000000000002,-64.98670496094138
0.5250000000000001,-64.9861075367936
0.55,-64.98551536257385
0.575,-64.98492837701538
0.5999999999999999,-64.98434652729684
0.6249999999999998,-64.98376976803814
0.6499999999999997,-64.98319806040752
0.6749999999999996,-64.98263137132736
0.6999999999999995,-64.98206967276823
0.7249999999999994,-64.98151294112104
0.7499999999999993,-64.98096115663894
0.7749999999999992,-64.98041430294127
0.7999999999999992,-64.97987236657264
0.8249999999999991,-64.97933533661109
0.849999999999999,-64.97880320431999
0.8749999999999989,-64.9782759628388
0.8999999999999988,-64.97775360690842
0.9249999999999987,-64.97723613262737
0.9499999999999986,-64.9767235372353
0.9749999999999985,-64.976215818921
0.9999999999999984,-64.97571297665202
1.0249999999999984,-64.97521501002359
1.0499999999999983,-64.97472191912485
1.0749999999999982,-64.97423370442026
1.099999999999998,-64.97375036664468
1.124999999999998,-64.97327190671056
1.149999999999998,-64.97279832562592
1.1749999999999978,-64.97232962442185
1.1999999999999977,-64.97186580408872
1.2249999999999976,-64.97140686551985
1.2499999999999976,-64.97095280946199
1.2749999999999975,-64.97050363647182
1.2999999999999974,-64.97005934687785
1.3249999999999973,-64.96961994074702
1.3499999999999972,-64.96918541785564
1.3749999999999971,-64.96875577766399
1.399999999999997,-64.96833101929437
1.424999999999997,-64.96791114151216
1.4499999999999968,-64.96749614270949
1.4749999999999968,-64.9670860208913
1.4999999999999967,-64.96668077366353
1.5249999999999966,-64.96628039822312
1.5499999999999965,-64.96588489134983
1.5749999999999964,-64.9654942493994
1.5999999999999963,-64.96510846829811
1.6249999999999962,-64.9647275435385
1.6499999999999961,-64.96435147017613
1.674999999999996,-64.96398024282732
1.699999999999996,-64.96361385566767
1.7249999999999959,-64.96325230243136
1.7499999999999958,-64.96289557641103
1.7749999999999957,-64.96254367045837
1.7999999999999956,-64.96219657698516
1.8249999999999955,-64.96185428796474
1.8499999999999954,-64.96151679493397
1.8749999999999953,-64.96118408899548
1.8999999999999952,-64.96085616082033
1.9249999999999952,-64.96053300065086
1.949999999999995,-64.9602145983039
1.974999999999995,-64.95990094317416
1.999999999999995,-64.95959202423776
2.024999999999995,-63.198634351039374
2.0499999999999954,-61.46536203027198
2.0749999999999957,-59.75773689270969
2.099999999999996,-58.07359230754556
2.1249999999999964,-58.170457061154295
2.149999999999997,-58.257730017975106
2.174999999999997,-58.33547199503264
2.1999999999999975,-58.40388212484168
2.224999999999998,-58.4632680739881
2.2499999999999982,-58.51401852849681
2.2749999999999986,-58.556578799750085
2.299999999999999,-58.59142992143593
2.3249999999999993,-58.61907127388353
2.3499999999999996,-58.64000655502838
2.375,-58.654732788723884
2.4000000000000004,-58.6637319971177
